"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
124.500,-0.075,0.002
124.550,-0.075,0.001
124.600,-0.074,0.002
124.650,-0.075,0.001
124.700,-0.075,0.002
124.750,-0.075,0.001
124.800,-0.074,0.002
124.850,-0.075,0.001
124.900,-0.075,0.002
124.950,-0.075,0.001
125.000,-0.075,0.002
125.050,-0.075,0.001
125.100,-0.075,0.002
125.150,-0.075,0.001
125.200,-0.075,0.002
125.250,-0.075,0.001
125.300,-0.075,0.002
125.350,-0.075,0.001
125.400,-0.073,0.002
125.450,-0.070,0.001
125.500,-0.066,0.002
125.550,-0.061,0.002
125.600,-0.054,0.002
125.650,-0.049,0.002
125.700,-0.046,0.003
125.750,-0.045,0.002
125.800,-0.036,0.003
125.850,-0.021,0.003
125.900,-0.004,0.004
125.950,0.014,0.003
126.000,0.035,0.005
126.050,0.053,0.005
126.100,0.068,0.006
126.150,0.087,0.006
126.200,0.100,0.009
126.250,0.109,0.009
126.300,0.117,0.012
126.350,0.126,0.013
126.400,0.135,0.016
126.450,0.143,0.018
126.500,0.153,0.020
126.550,0.162,0.023
126.600,0.172,0.026
126.650,0.182,0.029
126.700,0.192,0.033
126.750,0.200,0.036
126.800,0.207,0.040
126.850,0.215,0.043
126.900,0.223,0.048
126.950,0.231,0.052
127.000,0.240,0.059
127.050,0.246,0.065
127.100,0.252,0.074
127.150,0.256,0.084
127.200,0.259,0.095
127.250,0.264,0.108
127.300,0.268,0.123
127.350,0.273,0.140
127.400,0.280,0.161
127.450,0.287,0.184
127.500,0.297,0.211
127.550,0.310,0.241
127.600,0.326,0.275
127.650,0.347,0.312
127.700,0.382,0.353
127.750,0.436,0.392
127.800,0.506,0.431
127.850,0.583,0.463
127.900,0.653,0.487
127.950,0.697,0.500
128.000,0.696,0.504
128.050,0.636,0.502
128.100,0.575,0.500
128.150,0.541,0.498
128.200,0.526,0.498
128.250,0.522,0.497
128.300,0.522,0.498
128.350,0.523,0.498
128.400,0.523,0.497
128.450,0.523,0.497
128.500,0.523,0.498
128.550,0.523,0.497
128.600,0.524,0.498
128.650,0.524,0.497
128.700,0.524,0.498
128.750,0.523,0.497
128.800,0.518,0.498
128.850,0.506,0.497
128.900,0.495,0.496
128.950,0.485,0.495
129.000,0.470,0.495
129.050,0.455,0.494
129.100,0.443,0.494
129.150,0.433,0.493
129.200,0.416,0.493
129.250,0.398,0.491
129.300,0.380,0.491
129.350,0.363,0.489
129.400,0.347,0.489
129.450,0.336,0.488
129.500,0.330,0.487
129.550,0.328,0.487
129.600,0.333,0.488
129.650,0.354,0.488
129.700,0.400,0.489
129.750,0.447,0.491
129.800,0.474,0.492
129.850,0.486,0.492
129.900,0.489,0.493
129.950,0.489,0.493
130.000,0.493,0.493
130.050,0.504,0.493
130.100,0.524,0.494
130.150,0.546,0.495
130.200,0.563,0.496
130.250,0.572,0.496
130.300,0.580,0.497
130.350,0.591,0.497
130.400,0.608,0.498
130.450,0.627,0.498
130.500,0.640,0.499
130.550,0.650,0.499
130.600,0.663,0.501
130.650,0.677,0.501
130.700,0.693,0.503
130.750,0.709,0.504
130.800,0.721,0.506
130.850,0.731,0.508
130.900,0.744,0.510
130.950,0.761,0.513
131.000,0.783,0.517
131.050,0.810,0.522
131.100,0.842,0.528
131.150,0.875,0.533
131.200,0.900,0.538
131.250,0.914,0.540
131.300,0.917,0.541
131.350,0.910,0.541
131.400,0.903,0.541
131.450,0.905,0.541
131.500,0.908,0.541
131.550,0.916,0.541
131.600,0.924,0.542
131.650,0.935,0.543
131.700,0.950,0.545
131.750,0.966,0.547
131.800,0.981,0.550
131.850,0.998,0.551
131.900,1.017,0.554
131.950,1.038,0.556
132.000,1.060,0.559
132.050,1.085,0.562
132.100,1.108,0.565
132.150,1.127,0.567
132.200,1.147,0.569
132.250,1.173,0.572
132.300,1.196,0.574
132.350,1.212,0.576
132.400,1.221,0.577
132.450,1.227,0.578
132.500,1.229,0.579
132.550,1.228,0.578
132.600,1.227,0.579
132.650,1.226,0.578
132.700,1.225,0.579
132.750,1.224,0.578
132.800,1.224,0.579
132.850,1.224,0.578
132.900,1.225,0.579
132.950,1.225,0.578
133.000,1.232,0.579
133.050,1.251,0.580
133.100,1.284,0.583
133.150,1.325,0.586
133.200,1.359,0.590
133.250,1.385,0.592
133.300,1.405,0.594
133.350,1.422,0.595
133.400,1.433,0.596
133.450,1.442,0.597
133.500,1.452,0.598
133.550,1.469,0.599
133.600,1.487,0.601
133.650,1.502,0.602
133.700,1.509,0.603
133.750,1.511,0.602
133.800,1.516,0.603
133.850,1.525,0.603
133.900,1.534,0.604
133.950,1.541,0.605
134.000,1.549,0.605
134.050,1.556,0.606
134.100,1.564,0.607
134.150,1.574,0.607
134.200,1.587,0.608
134.250,1.600,0.609
134.300,1.611,0.610
134.350,1.621,0.610
134.400,1.631,0.611
134.450,1.640,0.612
134.500,1.647,0.613
134.550,1.651,0.613
134.600,1.652,0.613
134.650,1.652,0.613
134.700,1.651,0.613
134.750,1.650,0.613
134.800,1.650,0.613
134.850,1.650,0.613
134.900,1.652,0.613
134.950,1.661,0.614
135.000,1.676,0.614
135.050,1.690,0.615
135.100,1.704,0.616
135.150,1.714,0.616
135.200,1.720,0.617
135.250,1.722,0.618
135.300,1.722,0.618
135.350,1.728,0.618
135.400,1.743,0.619
135.450,1.758,0.620
135.500,1.769,0.620
135.550,1.778,0.621
135.600,1.788,0.621
135.650,1.800,0.622
135.700,1.814,0.623
135.750,1.835,0.624
135.800,1.856,0.626
135.850,1.873,0.627
135.900,1.882,0.627
135.950,1.891,0.628
136.000,1.903,0.629
136.050,1.928,0.630
136.100,1.958,0.631
136.150,1.983,0.633
136.200,1.999,0.634
136.250,2.012,0.635
136.300,2.026,0.635
136.350,2.038,0.636
136.400,2.049,0.637
136.450,2.055,0.637
136.500,2.057,0.637
136.550,2.058,0.637
136.600,2.059,0.638
136.650,2.062,0.638
136.700,2.068,0.638
136.750,2.079,0.638
136.800,2.088,0.639
136.850,2.100,0.639
136.900,2.116,0.640
136.950,2.142,0.642
137.000,2.175,0.643
137.050,2.202,0.644
137.100,2.224,0.646
137.150,2.241,0.646
137.200,2.251,0.647
137.250,2.264,0.647
137.300,2.284,0.648
137.350,2.305,0.649
137.400,2.322,0.650
137.450,2.340,0.651
137.500,2.360,0.652
137.550,2.375,0.653
137.600,2.393,0.653
137.650,2.415,0.655
137.700,2.436,0.655
137.750,2.457,0.656
137.800,2.477,0.657
137.850,2.497,0.659
137.900,2.510,0.659
137.950,2.516,0.659
138.000,2.518,0.659
138.050,2.518,0.659
138.100,2.518,0.659
138.150,2.517,0.659
138.200,2.517,0.659
138.250,2.517,0.659
138.300,2.517,0.659
138.350,2.517,0.659
138.400,2.517,0.659
138.450,2.517,0.659
138.500,2.520,0.660
138.550,2.533,0.660
138.600,2.558,0.660
138.650,2.587,0.662
138.700,2.612,0.663
138.750,2.635,0.664
138.800,2.661,0.665
138.850,2.684,0.666
138.900,2.702,0.667
138.950,2.717,0.667
139.000,2.732,0.668
139.050,2.754,0.668
139.100,2.785,0.669
139.150,2.827,0.671
139.200,2.858,0.672
139.250,2.872,0.673
139.300,2.882,0.673
139.350,2.896,0.673
139.400,2.919,0.674
139.450,2.942,0.675
139.500,2.957,0.676
139.550,2.971,0.676
139.600,2.985,0.677
139.650,2.994,0.677
139.700,3.000,0.677
139.750,3.012,0.677
139.800,3.031,0.678
139.850,3.044,0.679
139.900,3.050,0.679
139.950,3.057,0.679
140.000,3.065,0.680
140.050,3.073,0.680
140.100,3.083,0.680
140.150,3.095,0.680
140.200,3.105,0.681
140.250,3.118,0.681
140.300,3.131,0.682
140.350,3.144,0.682
140.400,3.157,0.682
140.450,3.170,0.683
140.500,3.183,0.683
140.550,3.195,0.684
140.600,3.208,0.684
140.650,3.223,0.684
140.700,3.238,0.685
140.750,3.254,0.686
140.800,3.267,0.685
140.850,3.285,0.686
140.900,3.296,0.686
140.950,3.296,0.687
141.000,3.291,0.686
141.050,3.289,0.687
141.100,3.287,0.687
141.150,3.287,0.687
141.200,3.286,0.687
141.250,3.287,0.687
141.300,3.296,0.687
141.350,3.322,0.688
141.400,3.365,0.688
141.450,3.404,0.690
141.500,3.435,0.691
141.550,3.464,0.692
141.600,3.491,0.692
141.650,3.513,0.693
141.700,3.530,0.693
141.750,3.547,0.694
141.800,3.589,0.695
141.850,3.670,0.697
141.900,3.737,0.698
141.950,3.768,0.699
142.000,3.780,0.699
142.050,3.784,0.700
142.100,3.785,0.700
142.150,3.786,0.700
142.200,3.786,0.700
142.250,3.792,0.700
142.300,3.799,0.700
142.350,3.809,0.700
142.400,3.823,0.700
142.450,3.834,0.701
142.500,3.844,0.701
142.550,3.857,0.702
142.600,3.874,0.702
142.650,3.893,0.703
142.700,3.909,0.702
142.750,3.926,0.703
142.800,3.950,0.703
142.850,3.977,0.704
142.900,3.992,0.705
142.950,4.006,0.705
143.000,4.023,0.705
143.050,4.033,0.705
143.100,4.037,0.705
143.150,4.039,0.706
143.200,4.039,0.706
143.250,4.039,0.706
143.300,4.039,0.706
143.350,4.039,0.706
143.400,4.039,0.706
143.450,4.039,0.706
143.500,4.040,0.705
143.550,4.052,0.706
143.600,4.075,0.706
143.650,4.099,0.707
143.700,4.121,0.707
143.750,4.145,0.708
143.800,4.164,0.708
143.850,4.179,0.709
143.900,4.194,0.709
143.950,4.212,0.709
144.000,4.225,0.709
144.050,4.231,0.710
144.100,4.233,0.709
144.150,4.240,0.710
144.200,4.246,0.710
144.250,4.250,0.710
144.300,4.252,0.710
144.350,4.252,0.710
144.400,4.253,0.710
144.450,4.253,0.710
144.500,4.253,0.710
144.550,4.254,0.710
144.600,4.277,0.710
144.650,4.330,0.712
144.700,4.369,0.712
144.750,4.385,0.712
144.800,4.393,0.712
144.850,4.398,0.713
144.900,4.410,0.713
144.950,4.421,0.713
145.000,4.428,0.713
145.050,4.431,0.714
145.100,4.432,0.713
145.150,4.432,0.714
145.200,4.432,0.713
145.250,4.433,0.714
145.300,4.433,0.714
145.350,4.433,0.714
145.400,4.435,0.713
145.450,4.457,0.714
145.500,4.492,0.714
145.550,4.518,0.715
145.600,4.532,0.715
145.650,4.548,0.716
145.700,4.565,0.716
145.750,4.581,0.717
145.800,4.588,0.716
145.850,4.599,0.717
145.900,4.621,0.717
145.950,4.644,0.718
146.000,4.657,0.718
146.050,4.663,0.718
146.100,4.665,0.718
146.150,4.673,0.718
146.200,4.686,0.718
146.250,4.704,0.719
146.300,4.721,0.719
146.350,4.731,0.719
146.400,4.736,0.719
146.450,4.744,0.719
146.500,4.758,0.719
146.550,4.774,0.720
146.600,4.784,0.720
146.650,4.792,0.720
146.700,4.804,0.720
146.750,4.817,0.721
146.800,4.826,0.720
146.850,4.842,0.721
146.900,4.857,0.721
146.950,4.871,0.721
147.000,4.885,0.721
147.050,4.900,0.722
147.100,4.911,0.722
147.150,4.915,0.722
147.200,4.917,0.722
147.250,4.921,0.723
147.300,4.933,0.722
147.350,4.945,0.723
147.400,4.956,0.722
147.450,4.966,0.723
147.500,4.975,0.723
147.550,4.984,0.724
147.600,4.989,0.723
147.650,5.003,0.724
147.700,5.015,0.723
147.750,5.022,0.724
147.800,5.025,0.723
147.850,5.027,0.724
147.900,5.033,0.724
147.950,5.039,0.724
148.000,5.042,0.724
148.050,5.053,0.724
148.100,5.114,0.725
148.150,5.203,0.727
148.200,5.255,0.727
148.250,5.278,0.728
148.300,5.287,0.727
148.350,5.290,0.728
148.400,5.290,0.727
148.450,5.291,0.728
148.500,5.291,0.727
148.550,5.291,0.728
148.600,5.290,0.728
148.650,5.290,0.728
148.700,5.290,0.728
148.750,5.290,0.728
148.800,5.290,0.727
148.850,5.290,0.728
148.900,5.289,0.728
148.950,5.288,0.728
149.000,5.286,0.727
149.050,5.285,0.728
149.100,5.275,0.727
149.150,5.259,0.728
149.200,5.242,0.727
149.250,5.234,0.727
149.300,5.224,0.727
149.350,5.208,0.727
149.400,5.198,0.726
149.450,5.194,0.727
149.500,5.192,0.727
149.550,5.191,0.727
149.600,5.182,0.727
149.650,5.165,0.727
149.700,5.150,0.726
149.750,5.143,0.727
149.800,5.138,0.726
149.850,5.133,0.726
149.900,5.125,0.726
149.950,5.117,0.726
150.000,5.089,0.726
150.050,5.056,0.726
150.100,5.032,0.725
150.150,5.021,0.725
150.200,5.013,0.725
150.250,5.003,0.725
150.300,4.998,0.725
150.350,4.993,0.725
150.400,4.984,0.725
150.450,4.976,0.725
150.500,4.966,0.725
150.550,4.957,0.725
150.600,4.940,0.724
150.650,4.917,0.725
150.700,4.893,0.724
150.750,4.869,0.724
150.800,4.849,0.724
150.850,4.834,0.724
150.900,4.824,0.723
150.950,4.814,0.724
151.000,4.793,0.723
151.050,4.776,0.723
151.100,4.761,0.722
151.150,4.751,0.723
151.200,4.737,0.722
151.250,4.720,0.723
151.300,4.703,0.722
151.350,4.695,0.722
151.400,4.684,0.722
151.450,4.674,0.722
151.500,4.663,0.722
151.550,4.653,0.722
151.600,4.634,0.721
151.650,4.605,0.722
151.700,4.575,0.720
151.750,4.559,0.721
151.800,4.550,0.720
151.850,4.537,0.721
151.900,4.523,0.720
151.950,4.514,0.721
152.000,4.497,0.720
152.050,4.475,0.720
152.100,4.455,0.719
152.150,4.437,0.720
152.200,4.412,0.719
152.250,4.389,0.719
152.300,4.376,0.719
152.350,4.367,0.719
152.400,4.350,0.718
152.450,4.333,0.718
152.500,4.317,0.718
152.550,4.300,0.718
152.600,4.280,0.717
152.650,4.262,0.718
152.700,4.237,0.717
152.750,4.213,0.717
152.800,4.192,0.717
152.850,4.167,0.717
152.900,4.128,0.715
152.950,4.088,0.716
153.000,4.063,0.715
153.050,4.044,0.715
153.100,4.033,0.714
153.150,4.028,0.715
153.200,4.026,0.714
153.250,4.025,0.715
153.300,4.024,0.714
153.350,4.025,0.715
153.400,4.024,0.715
153.450,4.024,0.715
153.500,4.018,0.714
153.550,3.985,0.714
153.600,3.923,0.713
153.650,3.863,0.713
153.700,3.822,0.712
153.750,3.786,0.712
153.800,3.748,0.711
153.850,3.717,0.711
153.900,3.699,0.710
153.950,3.690,0.711
154.000,3.678,0.710
154.050,3.662,0.710
154.100,3.631,0.709
154.150,3.597,0.709
154.200,3.569,0.708
154.250,3.530,0.708
154.300,3.482,0.707
154.350,3.447,0.707
154.400,3.422,0.706
154.450,3.388,0.706
154.500,3.345,0.705
154.550,3.297,0.705
154.600,3.249,0.703
154.650,3.222,0.703
154.700,3.210,0.702
154.750,3.205,0.703
154.800,3.201,0.702
154.850,3.191,0.703
154.900,3.175,0.702
154.950,3.160,0.702
155.000,3.149,0.701
155.050,3.139,0.702
155.100,3.128,0.701
155.150,3.119,0.701
155.200,3.108,0.700
155.250,3.096,0.701
155.300,3.082,0.700
155.350,3.064,0.700
155.400,3.050,0.699
155.450,3.043,0.700
155.500,3.026,0.699
155.550,3.002,0.699
155.600,2.977,0.699
155.650,2.954,0.698
155.700,2.919,0.697
155.750,2.874,0.697
155.800,2.833,0.695
155.850,2.789,0.695
155.900,2.734,0.693
155.950,2.669,0.693
156.000,2.601,0.690
156.050,2.548,0.690
156.100,2.513,0.688
156.150,2.486,0.688
156.200,2.463,0.687
156.250,2.439,0.687
156.300,2.405,0.685
156.350,2.365,0.685
156.400,2.328,0.683
156.450,2.287,0.683
156.500,2.251,0.681
156.550,2.232,0.682
156.600,2.224,0.680
156.650,2.221,0.681
156.700,2.220,0.680
156.750,2.220,0.681
156.800,2.219,0.680
156.850,2.220,0.681
156.900,2.219,0.680
156.950,2.219,0.681
157.000,2.219,0.680
157.050,2.219,0.680
157.100,2.219,0.680
157.150,2.219,0.681
157.200,2.219,0.680
157.250,2.218,0.680
157.300,2.218,0.680
157.350,2.219,0.681
157.400,2.208,0.680
157.450,2.159,0.679
157.500,2.077,0.676
157.550,1.991,0.674
157.600,1.916,0.671
157.650,1.850,0.670
157.700,1.792,0.667
157.750,1.745,0.666
157.800,1.698,0.663
157.850,1.641,0.662
157.900,1.560,0.658
157.950,1.472,0.656
158.000,1.396,0.651
158.050,1.331,0.649
158.100,1.279,0.646
158.150,1.240,0.645
158.200,1.199,0.642
158.250,1.147,0.640
158.300,1.085,0.636
158.350,1.027,0.634
158.400,0.983,0.630
158.450,0.956,0.629
158.500,0.945,0.628
158.550,0.943,0.629
158.600,0.944,0.628
158.650,0.946,0.628
158.700,0.946,0.628
158.750,0.947,0.628
158.800,0.947,0.628
158.850,0.947,0.628
158.900,0.947,0.628
158.950,0.947,0.628
159.000,0.947,0.628
159.050,0.947,0.628
159.100,0.946,0.628
159.150,0.946,0.628
159.200,0.946,0.628
159.250,0.947,0.629
159.300,0.946,0.628
159.350,0.946,0.628
159.400,0.944,0.628
159.450,0.938,0.628
159.500,0.932,0.627
159.550,0.921,0.627
159.600,0.905,0.626
159.650,0.889,0.626
159.700,0.870,0.624
159.750,0.842,0.623
159.800,0.813,0.621
159.850,0.787,0.620
159.900,0.763,0.617
159.950,0.741,0.616
160.000,0.721,0.615
160.050,0.703,0.614
160.100,0.684,0.612
160.150,0.661,0.611
160.200,0.636,0.609
160.250,0.601,0.607
160.300,0.551,0.603
160.350,0.505,0.600
160.400,0.474,0.597
160.450,0.452,0.595
160.500,0.438,0.593
160.550,0.430,0.593
160.600,0.419,0.591
160.650,0.410,0.591
160.700,0.402,0.590
160.750,0.394,0.590
160.800,0.384,0.588
160.850,0.375,0.588
160.900,0.365,0.587
160.950,0.350,0.586
161.000,0.334,0.584
161.050,0.321,0.583
161.100,0.311,0.581
161.150,0.300,0.581
161.200,0.289,0.579
161.250,0.277,0.579
161.300,0.263,0.577
161.350,0.248,0.576
161.400,0.234,0.573
161.450,0.220,0.573
161.500,0.206,0.570
161.550,0.191,0.569
161.600,0.175,0.567
161.650,0.158,0.565
161.700,0.139,0.562
161.750,0.122,0.561
161.800,0.106,0.558
161.850,0.091,0.556
161.900,0.077,0.554
161.950,0.067,0.553
162.000,0.058,0.551
162.050,0.047,0.550
162.100,0.032,0.547
162.150,0.013,0.545
162.200,-0.007,0.541
162.250,-0.026,0.538
162.300,-0.043,0.535
162.350,-0.057,0.533
162.400,-0.068,0.529
162.450,-0.076,0.528
162.500,-0.081,0.526
162.550,-0.082,0.526
162.600,-0.081,0.524
162.650,-0.079,0.525
162.700,-0.077,0.524
162.750,-0.076,0.525
162.800,-0.075,0.524
162.850,-0.074,0.525
162.900,-0.074,0.524
162.950,-0.074,0.524
163.000,-0.074,0.524
163.050,-0.074,0.525
163.100,-0.074,0.524
163.150,-0.074,0.525
163.200,-0.074,0.524
163.250,-0.074,0.525
163.300,-0.074,0.524
163.350,-0.074,0.525
163.400,-0.074,0.524
163.450,-0.074,0.524
163.500,-0.074,0.524
163.550,-0.074,0.524
163.600,-0.074,0.524
163.650,-0.074,0.525
163.700,-0.074,0.524
163.750,-0.074,0.525
163.800,-0.074,0.524
163.850,-0.074,0.524
163.900,-0.074,0.524
163.950,-0.074,0.524
164.000,-0.074,0.524
164.050,-0.074,0.524
164.100,-0.074,0.524
164.150,-0.074,0.524
164.200,-0.074,0.524
164.250,-0.074,0.524
164.300,-0.074,0.524
164.350,-0.074,0.524
164.400,-0.074,0.524
164.450,-0.074,0.524
164.500,-0.074,0.524
164.550,-0.074,0.524
164.600,-0.075,0.524
164.650,-0.075,0.524
164.700,-0.075,0.524
164.750,-0.075,0.524
164.800,-0.074,0.524
164.850,-0.074,0.524
164.900,-0.074,0.524
164.950,-0.074,0.524
165.000,-0.074,0.524
165.050,-0.074,0.524
165.100,-0.075,0.524
165.150,-0.074,0.524
165.200,-0.074,0.524
165.250,-0.074,0.525
165.300,-0.074,0.524
165.350,-0.074,0.524
165.400,-0.075,0.524
165.450,-0.074,0.524
165.500,-0.075,0.524
165.550,-0.074,0.524
165.600,-0.075,0.524
165.650,-0.075,0.524
165.700,-0.075,0.524
165.750,-0.075,0.524
165.800,-0.074,0.524
165.850,-0.074,0.524
165.900,-0.075,0.524
165.950,-0.074,0.524
166.000,-0.075,0.524
166.050,-0.074,0.524
166.100,-0.075,0.524
166.150,-0.074,0.524
166.200,-0.075,0.524
166.250,-0.074,0.524
166.300,-0.075,0.524
166.350,-0.074,0.524
166.400,-0.074,0.524
166.450,-0.075,0.524
166.500,-0.075,0.524
166.550,-0.075,0.524
166.600,-0.075,0.524
166.650,-0.074,0.524
166.700,-0.074,0.524
166.750,-0.074,0.524
166.800,-0.075,0.524
166.850,-0.075,0.524
166.900,-0.075,0.524
166.950,-0.075,0.524
167.000,-0.075,0.524
167.050,-0.075,0.524
167.100,-0.075,0.524
167.150,-0.075,0.524
167.200,-0.075,0.524
167.250,-0.075,0.524
167.300,-0.075,0.524
167.350,-0.075,0.524
167.400,-0.075,0.524
167.450,-0.075,0.524
167.500,-0.075,0.524
167.550,-0.074,0.524
167.600,-0.075,0.524
167.650,-0.075,0.524
167.700,-0.074,0.524
167.750,-0.075,0.524
167.800,-0.075,0.524
167.850,-0.075,0.524
167.900,-0.075,0.524
167.950,-0.075,0.524
168.000,-0.075,0.524
168.050,-0.075,0.524
168.100,-0.075,0.524
168.150,-0.075,0.524
168.200,-0.075,0.524
168.250,-0.075,0.524
