Datum und Zeit Messreihe #1	Zeit (s) Messreihe #1	Spannung, Ch A (V) Messreihe #1	Stromsonde (PS-2184), Ch A (A) Messreihe #1	Spannung, Ch B (V) Messreihe #1	Stromsonde (PS-2184), Ch B (A) Messreihe #1
15.01.2026 14:45:05	135,750	3,257	32,5684	0,535	5,3538
15.01.2026 14:45:05	135,800	3,257	32,5738	0,536	5,3595
15.01.2026 14:45:05	135,850	3,257	32,5680	0,535	5,3525
15.01.2026 14:45:05	135,900	3,257	32,5739	0,536	5,3594
15.01.2026 14:45:05	135,950	3,257	32,5691	0,535	5,3543
15.01.2026 14:45:06	136,000	3,258	32,5756	0,536	5,3616
15.01.2026 14:45:06	136,050	3,257	32,5687	0,535	5,3547
15.01.2026 14:45:06	136,100	3,258	32,5762	0,536	5,3615
15.01.2026 14:45:06	136,150	3,257	32,5717	0,536	5,3553
15.01.2026 14:45:06	136,200	3,258	32,5759	0,536	5,3616
15.01.2026 14:45:06	136,250	3,257	32,5710	0,536	5,3551
15.01.2026 14:45:06	136,300	3,258	32,5754	0,536	5,3604
15.01.2026 14:45:06	136,350	3,257	32,5688	0,535	5,3535
15.01.2026 14:45:06	136,400	3,257	32,5730	0,536	5,3593
15.01.2026 14:45:06	136,450	3,257	32,5706	0,536	5,3556
15.01.2026 14:45:06	136,500	3,258	32,5759	0,536	5,3614
15.01.2026 14:45:06	136,550	3,257	32,5669	0,535	5,3515
15.01.2026 14:45:06	136,600	3,258	32,5753	0,536	5,3612
15.01.2026 14:45:06	136,650	3,257	32,5679	0,535	5,3517
15.01.2026 14:45:06	136,700	3,257	32,5747	0,536	5,3608
15.01.2026 14:45:06	136,750	3,257	32,5674	0,535	5,3520
15.01.2026 14:45:06	136,800	3,257	32,5746	0,536	5,3611
15.01.2026 14:45:06	136,850	3,257	32,5687	0,535	5,3527
15.01.2026 14:45:06	136,900	3,257	32,5747	0,536	5,3604
15.01.2026 14:45:06	136,950	3,257	32,5675	0,535	5,3514
15.01.2026 14:45:07	137,000	3,257	32,5742	0,536	5,3597
15.01.2026 14:45:07	137,050	3,257	32,5689	0,535	5,3537
15.01.2026 14:45:07	137,100	3,257	32,5746	0,536	5,3593
15.01.2026 14:45:07	137,150	3,257	32,5678	0,535	5,3520
