"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
139.500,0.020,-0.302
139.550,0.021,-0.301
139.600,0.021,-0.300
139.650,0.023,-0.298
139.700,0.024,-0.297
139.750,0.024,-0.294
139.800,0.025,-0.293
139.850,0.026,-0.291
139.900,0.027,-0.289
139.950,0.027,-0.288
140.000,0.028,-0.286
140.050,0.028,-0.284
140.100,0.029,-0.283
140.150,0.030,-0.281
140.200,0.030,-0.279
140.250,0.031,-0.277
140.300,0.032,-0.275
140.350,0.032,-0.273
140.400,0.033,-0.271
140.450,0.034,-0.268
140.500,0.035,-0.265
140.550,0.035,-0.262
140.600,0.036,-0.260
140.650,0.037,-0.257
140.700,0.037,-0.255
140.750,0.038,-0.251
140.800,0.038,-0.249
140.850,0.039,-0.245
140.900,0.040,-0.242
140.950,0.041,-0.238
141.000,0.042,-0.234
141.050,0.042,-0.230
141.100,0.043,-0.227
141.150,0.043,-0.223
141.200,0.044,-0.221
141.250,0.045,-0.217
141.300,0.045,-0.214
141.350,0.046,-0.210
141.400,0.047,-0.207
141.450,0.048,-0.202
141.500,0.049,-0.198
141.550,0.050,-0.193
141.600,0.051,-0.189
141.650,0.052,-0.183
141.700,0.053,-0.179
141.750,0.054,-0.174
141.800,0.056,-0.169
141.850,0.056,-0.164
141.900,0.057,-0.160
141.950,0.059,-0.154
142.000,0.060,-0.149
142.050,0.061,-0.144
142.100,0.063,-0.139
142.150,0.064,-0.134
142.200,0.065,-0.129
142.250,0.066,-0.123
142.300,0.068,-0.119
142.350,0.069,-0.113
142.400,0.070,-0.109
142.450,0.071,-0.104
142.500,0.071,-0.101
142.550,0.073,-0.096
142.600,0.074,-0.093
142.650,0.075,-0.088
142.700,0.077,-0.084
142.750,0.078,-0.079
142.800,0.080,-0.075
142.850,0.081,-0.070
142.900,0.082,-0.067
142.950,0.084,-0.062
143.000,0.085,-0.059
143.050,0.087,-0.054
143.100,0.087,-0.051
143.150,0.089,-0.047
143.200,0.090,-0.044
143.250,0.091,-0.040
143.300,0.093,-0.037
143.350,0.094,-0.034
143.400,0.095,-0.031
143.450,0.097,-0.027
143.500,0.098,-0.024
143.550,0.100,-0.021
143.600,0.101,-0.019
143.650,0.103,-0.015
143.700,0.104,-0.013
143.750,0.105,-0.009
143.800,0.106,-0.007
143.850,0.108,-0.004
143.900,0.109,-0.003
143.950,0.110,1.890E-4
144.000,0.111,0.002
144.050,0.112,0.004
144.100,0.114,0.006
144.150,0.115,0.009
144.200,0.116,0.010
144.250,0.117,0.012
144.300,0.118,0.014
144.350,0.119,0.016
144.400,0.121,0.018
144.450,0.121,0.020
144.500,0.122,0.021
144.550,0.123,0.022
144.600,0.124,0.023
144.650,0.124,0.025
144.700,0.125,0.026
144.750,0.126,0.027
144.800,0.126,0.027
144.850,0.128,0.029
144.900,0.129,0.030
144.950,0.130,0.032
145.000,0.132,0.033
145.050,0.133,0.035
145.100,0.135,0.037
145.150,0.137,0.040
145.200,0.138,0.041
145.250,0.139,0.043
145.300,0.140,0.044
145.350,0.141,0.046
145.400,0.142,0.047
145.450,0.143,0.048
145.500,0.144,0.049
145.550,0.146,0.051
145.600,0.147,0.052
145.650,0.148,0.054
145.700,0.150,0.055
145.750,0.152,0.058
145.800,0.153,0.059
145.850,0.155,0.061
145.900,0.157,0.063
145.950,0.158,0.065
146.000,0.160,0.066
146.050,0.161,0.068
146.100,0.161,0.068
146.150,0.163,0.070
146.200,0.163,0.070
146.250,0.165,0.072
146.300,0.167,0.073
146.350,0.168,0.075
146.400,0.171,0.077
146.450,0.172,0.079
146.500,0.174,0.080
146.550,0.175,0.082
146.600,0.176,0.082
146.650,0.177,0.084
146.700,0.177,0.084
146.750,0.179,0.086
146.800,0.180,0.086
146.850,0.182,0.088
146.900,0.184,0.089
146.950,0.186,0.091
147.000,0.187,0.092
147.050,0.189,0.094
147.100,0.191,0.095
147.150,0.193,0.097
147.200,0.194,0.098
147.250,0.195,0.100
147.300,0.196,0.100
147.350,0.197,0.102
147.400,0.198,0.102
147.450,0.199,0.103
147.500,0.199,0.103
147.550,0.200,0.104
147.600,0.201,0.104
147.650,0.202,0.106
147.700,0.204,0.106
147.750,0.205,0.107
147.800,0.206,0.108
147.850,0.207,0.109
147.900,0.208,0.109
147.950,0.208,0.111
148.000,0.209,0.111
148.050,0.211,0.112
148.100,0.213,0.113
148.150,0.215,0.115
148.200,0.216,0.115
148.250,0.217,0.117
148.300,0.218,0.117
148.350,0.218,0.118
148.400,0.219,0.118
148.450,0.220,0.119
148.500,0.221,0.119
148.550,0.223,0.121
148.600,0.224,0.121
148.650,0.227,0.123
148.700,0.229,0.124
148.750,0.231,0.126
148.800,0.234,0.127
148.850,0.236,0.130
148.900,0.239,0.131
148.950,0.242,0.133
149.000,0.245,0.134
149.050,0.249,0.137
149.100,0.253,0.139
149.150,0.256,0.142
149.200,0.259,0.143
149.250,0.262,0.146
149.300,0.264,0.147
149.350,0.266,0.148
149.400,0.267,0.149
149.450,0.268,0.150
149.500,0.269,0.150
149.550,0.270,0.151
149.600,0.271,0.151
149.650,0.272,0.152
149.700,0.273,0.153
149.750,0.273,0.153
149.800,0.274,0.153
149.850,0.275,0.154
149.900,0.276,0.154
149.950,0.277,0.155
150.000,0.280,0.156
150.050,0.282,0.157
150.100,0.284,0.158
150.150,0.286,0.160
150.200,0.288,0.160
150.250,0.290,0.162
150.300,0.292,0.162
150.350,0.294,0.164
150.400,0.296,0.165
150.450,0.297,0.166
150.500,0.298,0.166
150.550,0.299,0.167
150.600,0.300,0.167
150.650,0.302,0.168
150.700,0.304,0.169
150.750,0.305,0.170
150.800,0.307,0.170
150.850,0.309,0.171
150.900,0.311,0.172
150.950,0.312,0.173
151.000,0.313,0.173
151.050,0.315,0.175
151.100,0.317,0.175
151.150,0.318,0.176
151.200,0.319,0.176
151.250,0.320,0.177
151.300,0.321,0.177
151.350,0.321,0.178
151.400,0.321,0.178
151.450,0.322,0.178
151.500,0.323,0.178
151.550,0.324,0.179
151.600,0.326,0.179
151.650,0.328,0.181
151.700,0.329,0.181
151.750,0.331,0.182
151.800,0.331,0.182
151.850,0.332,0.183
151.900,0.333,0.183
151.950,0.333,0.183
152.000,0.334,0.183
152.050,0.335,0.184
152.100,0.337,0.184
152.150,0.339,0.186
152.200,0.342,0.186
152.250,0.343,0.187
152.300,0.345,0.188
152.350,0.347,0.189
152.400,0.349,0.189
152.450,0.350,0.190
152.500,0.350,0.190
152.550,0.351,0.191
152.600,0.352,0.191
152.650,0.354,0.192
152.700,0.356,0.192
152.750,0.359,0.193
152.800,0.362,0.194
152.850,0.365,0.196
152.900,0.367,0.196
152.950,0.370,0.198
153.000,0.372,0.198
153.050,0.373,0.199
153.100,0.375,0.199
153.150,0.376,0.201
153.200,0.378,0.201
153.250,0.378,0.201
153.300,0.379,0.202
153.350,0.380,0.202
153.400,0.381,0.202
153.450,0.383,0.203
153.500,0.384,0.203
153.550,0.386,0.204
153.600,0.389,0.205
153.650,0.391,0.206
153.700,0.393,0.206
153.750,0.394,0.207
153.800,0.394,0.207
153.850,0.395,0.207
153.900,0.396,0.207
153.950,0.397,0.208
154.000,0.399,0.208
154.050,0.401,0.209
154.100,0.402,0.209
154.150,0.405,0.210
154.200,0.407,0.211
154.250,0.408,0.212
154.300,0.410,0.212
154.350,0.412,0.213
154.400,0.414,0.213
154.450,0.415,0.214
154.500,0.417,0.214
154.550,0.420,0.215
154.600,0.422,0.216
154.650,0.425,0.217
154.700,0.426,0.217
154.750,0.428,0.218
154.800,0.428,0.218
154.850,0.429,0.219
154.900,0.430,0.218
154.950,0.431,0.219
155.000,0.432,0.219
155.050,0.433,0.220
155.100,0.434,0.220
155.150,0.434,0.220
155.200,0.434,0.220
155.250,0.434,0.220
155.300,0.434,0.220
155.350,0.435,0.220
155.400,0.436,0.220
155.450,0.437,0.221
155.500,0.438,0.221
155.550,0.439,0.221
155.600,0.441,0.221
155.650,0.443,0.222
155.700,0.444,0.222
155.750,0.446,0.223
155.800,0.447,0.224
155.850,0.448,0.224
155.900,0.449,0.224
155.950,0.450,0.225
156.000,0.450,0.224
156.050,0.451,0.225
156.100,0.452,0.225
156.150,0.453,0.226
156.200,0.454,0.225
156.250,0.455,0.226
156.300,0.456,0.226
156.350,0.457,0.226
156.400,0.457,0.226
156.450,0.458,0.227
156.500,0.459,0.227
156.550,0.459,0.227
156.600,0.459,0.227
156.650,0.460,0.227
156.700,0.462,0.227
156.750,0.463,0.228
156.800,0.464,0.228
156.850,0.466,0.229
156.900,0.468,0.229
156.950,0.469,0.230
157.000,0.470,0.230
157.050,0.471,0.230
157.100,0.473,0.230
157.150,0.474,0.231
157.200,0.475,0.231
157.250,0.477,0.231
157.300,0.479,0.232
157.350,0.482,0.233
157.400,0.484,0.233
157.450,0.485,0.234
157.500,0.486,0.234
157.550,0.487,0.234
157.600,0.488,0.234
157.650,0.488,0.235
157.700,0.489,0.234
157.750,0.489,0.235
157.800,0.490,0.235
157.850,0.490,0.235
157.900,0.490,0.235
157.950,0.490,0.235
158.000,0.490,0.235
158.050,0.491,0.235
158.100,0.492,0.235
158.150,0.494,0.236
158.200,0.496,0.236
158.250,0.499,0.237
158.300,0.503,0.237
158.350,0.504,0.238
158.400,0.505,0.238
158.450,0.506,0.239
158.500,0.506,0.238
158.550,0.507,0.239
158.600,0.507,0.239
158.650,0.509,0.239
158.700,0.511,0.240
158.750,0.513,0.240
158.800,0.515,0.240
158.850,0.517,0.241
158.900,0.518,0.241
158.950,0.521,0.242
159.000,0.524,0.242
159.050,0.527,0.243
159.100,0.531,0.244
159.150,0.534,0.245
159.200,0.536,0.245
159.250,0.537,0.245
159.300,0.538,0.245
159.350,0.540,0.246
159.400,0.541,0.246
159.450,0.541,0.246
159.500,0.542,0.246
159.550,0.543,0.247
159.600,0.543,0.246
159.650,0.545,0.247
159.700,0.547,0.247
159.750,0.548,0.247
159.800,0.549,0.247
159.850,0.550,0.248
159.900,0.550,0.248
159.950,0.551,0.248
160.000,0.552,0.248
160.050,0.557,0.249
160.100,0.561,0.250
160.150,0.564,0.250
160.200,0.565,0.251
160.250,0.567,0.251
160.300,0.568,0.251
160.350,0.569,0.251
160.400,0.569,0.252
160.450,0.570,0.252
160.500,0.571,0.252
160.550,0.572,0.252
160.600,0.575,0.253
160.650,0.577,0.253
160.700,0.581,0.253
160.750,0.585,0.254
160.800,0.587,0.255
160.850,0.590,0.255
160.900,0.594,0.256
160.950,0.599,0.256
161.000,0.604,0.257
161.050,0.609,0.258
161.100,0.612,0.259
161.150,0.614,0.259
161.200,0.614,0.259
161.250,0.615,0.259
161.300,0.616,0.260
161.350,0.616,0.260
161.400,0.616,0.259
161.450,0.617,0.260
161.500,0.618,0.260
161.550,0.620,0.260
161.600,0.623,0.261
161.650,0.625,0.261
161.700,0.628,0.261
161.750,0.631,0.262
161.800,0.633,0.262
161.850,0.634,0.262
161.900,0.635,0.262
161.950,0.635,0.262
162.000,0.635,0.263
162.050,0.636,0.263
162.100,0.636,0.263
162.150,0.637,0.262
162.200,0.640,0.263
162.250,0.643,0.263
162.300,0.647,0.264
162.350,0.652,0.265
162.400,0.655,0.265
162.450,0.657,0.265
162.500,0.661,0.266
162.550,0.665,0.267
162.600,0.668,0.267
162.650,0.672,0.267
162.700,0.675,0.268
162.750,0.679,0.268
162.800,0.681,0.269
162.850,0.684,0.269
162.900,0.687,0.270
162.950,0.689,0.270
163.000,0.691,0.270
163.050,0.693,0.270
163.100,0.694,0.271
163.150,0.694,0.270
163.200,0.694,0.271
163.250,0.694,0.271
163.300,0.695,0.271
163.350,0.696,0.271
163.400,0.696,0.271
163.450,0.697,0.271
163.500,0.699,0.271
163.550,0.701,0.271
163.600,0.702,0.272
163.650,0.703,0.272
163.700,0.704,0.272
163.750,0.705,0.272
163.800,0.706,0.272
163.850,0.708,0.272
163.900,0.709,0.273
163.950,0.710,0.273
164.000,0.711,0.273
164.050,0.713,0.273
164.100,0.715,0.273
164.150,0.718,0.273
164.200,0.720,0.274
164.250,0.721,0.274
164.300,0.721,0.274
164.350,0.721,0.274
164.400,0.722,0.274
164.450,0.725,0.274
164.500,0.729,0.275
164.550,0.731,0.275
164.600,0.734,0.276
164.650,0.736,0.275
164.700,0.739,0.276
164.750,0.742,0.276
164.800,0.746,0.277
164.850,0.749,0.277
164.900,0.750,0.277
164.950,0.751,0.277
165.000,0.752,0.278
165.050,0.754,0.278
165.100,0.754,0.278
165.150,0.754,0.278
165.200,0.755,0.278
165.250,0.754,0.278
165.300,0.755,0.278
165.350,0.756,0.278
165.400,0.758,0.279
165.450,0.762,0.279
165.500,0.767,0.279
165.550,0.770,0.279
165.600,0.771,0.280
165.650,0.771,0.279
165.700,0.772,0.280
165.750,0.773,0.280
165.800,0.775,0.280
165.850,0.777,0.280
165.900,0.780,0.281
165.950,0.786,0.281
166.000,0.792,0.282
166.050,0.796,0.282
166.100,0.799,0.283
166.150,0.802,0.283
166.200,0.805,0.284
166.250,0.810,0.284
166.300,0.814,0.285
166.350,0.815,0.284
166.400,0.816,0.285
166.450,0.816,0.284
166.500,0.816,0.285
166.550,0.817,0.284
166.600,0.817,0.285
166.650,0.818,0.285
166.700,0.819,0.285
166.750,0.820,0.284
166.800,0.821,0.285
166.850,0.821,0.285
166.900,0.823,0.285
166.950,0.824,0.285
167.000,0.825,0.285
167.050,0.828,0.285
167.100,0.831,0.286
167.150,0.834,0.286
167.200,0.837,0.287
167.250,0.838,0.286
167.300,0.839,0.287
167.350,0.840,0.286
167.400,0.840,0.287
167.450,0.841,0.287
167.500,0.843,0.287
167.550,0.845,0.287
167.600,0.847,0.288
167.650,0.849,0.287
167.700,0.851,0.288
167.750,0.854,0.288
167.800,0.858,0.288
167.850,0.860,0.288
167.900,0.862,0.289
167.950,0.866,0.289
168.000,0.867,0.290
168.050,0.868,0.289
168.100,0.869,0.290
168.150,0.869,0.289
168.200,0.870,0.290
168.250,0.870,0.289
168.300,0.871,0.290
168.350,0.873,0.289
168.400,0.873,0.290
168.450,0.875,0.290
168.500,0.876,0.290
168.550,0.877,0.290
168.600,0.877,0.290
168.650,0.878,0.290
168.700,0.878,0.290
168.750,0.879,0.290
168.800,0.878,0.290
168.850,0.880,0.290
168.900,0.883,0.291
168.950,0.885,0.290
169.000,0.890,0.292
169.050,0.893,0.291
169.100,0.895,0.292
169.150,0.896,0.292
169.200,0.896,0.292
169.250,0.896,0.292
169.300,0.895,0.292
169.350,0.895,0.292
169.400,0.896,0.292
169.450,0.898,0.291
169.500,0.899,0.293
169.550,0.901,0.292
169.600,0.905,0.293
169.650,0.909,0.293
169.700,0.913,0.294
169.750,0.917,0.293
169.800,0.919,0.294
169.850,0.921,0.294
169.900,0.921,0.294
169.950,0.922,0.293
170.000,0.922,0.294
170.050,0.924,0.294
170.100,0.929,0.295
170.150,0.933,0.294
170.200,0.937,0.295
170.250,0.939,0.295
170.300,0.939,0.296
170.350,0.939,0.295
170.400,0.940,0.296
170.450,0.940,0.295
170.500,0.945,0.296
170.550,0.954,0.296
170.600,0.963,0.298
170.650,0.968,0.298
170.700,0.970,0.298
170.750,0.970,0.297
170.800,0.971,0.298
170.850,0.971,0.298
170.900,0.971,0.298
170.950,0.971,0.298
171.000,0.972,0.298
171.050,0.973,0.298
171.100,0.974,0.298
171.150,0.976,0.298
171.200,0.978,0.299
171.250,0.979,0.298
171.300,0.982,0.299
171.350,0.986,0.299
171.400,0.989,0.299
171.450,0.992,0.299
171.500,0.994,0.300
171.550,0.996,0.299
171.600,0.999,0.300
171.650,1.001,0.300
171.700,1.001,0.301
171.750,1.001,0.300
171.800,1.002,0.301
171.850,1.002,0.300
171.900,1.003,0.301
171.950,1.005,0.300
172.000,1.006,0.301
172.050,1.010,0.301
172.100,1.017,0.302
172.150,1.019,0.301
172.200,1.020,0.302
172.250,1.021,0.301
172.300,1.020,0.302
172.350,1.021,0.301
172.400,1.021,0.302
172.450,1.021,0.301
172.500,1.021,0.302
172.550,1.022,0.301
172.600,1.025,0.302
172.650,1.028,0.302
172.700,1.032,0.303
172.750,1.036,0.302
172.800,1.040,0.303
172.850,1.042,0.303
172.900,1.042,0.304
172.950,1.042,0.303
173.000,1.042,0.304
173.050,1.042,0.303
173.100,1.042,0.304
173.150,1.044,0.303
173.200,1.048,0.304
173.250,1.051,0.303
173.300,1.052,0.304
173.350,1.052,0.304
173.400,1.053,0.304
173.450,1.053,0.303
173.500,1.053,0.304
173.550,1.053,0.303
173.600,1.053,0.304
173.650,1.053,0.303
173.700,1.053,0.304
173.750,1.053,0.303
173.800,1.053,0.304
173.850,1.053,0.304
173.900,1.053,0.304
173.950,1.053,0.303
174.000,1.053,0.304
174.050,1.053,0.303
174.100,1.054,0.304
174.150,1.054,0.303
174.200,1.054,0.304
174.250,1.055,0.303
174.300,1.055,0.304
174.350,1.056,0.303
174.400,1.056,0.304
174.450,1.056,0.304
174.500,1.056,0.304
174.550,1.056,0.303
174.600,1.056,0.305
174.650,1.054,0.304
174.700,1.053,0.304
174.750,1.053,0.303
174.800,1.052,0.304
174.850,1.050,0.303
174.900,1.048,0.304
174.950,1.045,0.303
175.000,1.045,0.304
175.050,1.045,0.303
175.100,1.044,0.303
175.150,1.044,0.303
175.200,1.043,0.304
175.250,1.042,0.303
175.300,1.041,0.304
175.350,1.038,0.303
175.400,1.036,0.303
175.450,1.035,0.303
175.500,1.035,0.304
175.550,1.034,0.303
175.600,1.031,0.303
175.650,1.029,0.302
175.700,1.028,0.303
175.750,1.027,0.302
175.800,1.026,0.303
175.850,1.025,0.302
175.900,1.024,0.303
175.950,1.022,0.302
176.000,1.020,0.303
176.050,1.019,0.302
176.100,1.018,0.303
176.150,1.018,0.302
176.200,1.017,0.302
176.250,1.015,0.301
176.300,1.013,0.302
176.350,1.012,0.301
176.400,1.011,0.302
176.450,1.010,0.301
176.500,1.009,0.302
176.550,1.009,0.301
176.600,1.008,0.302
176.650,1.008,0.301
176.700,1.008,0.302
176.750,1.008,0.301
176.800,1.008,0.302
176.850,1.008,0.301
176.900,1.008,0.302
176.950,1.008,0.301
177.000,1.006,0.302
177.050,1.002,0.301
177.100,0.999,0.302
177.150,0.996,0.301
177.200,0.994,0.301
177.250,0.993,0.301
177.300,0.989,0.301
177.350,0.985,0.300
177.400,0.984,0.301
177.450,0.984,0.300
177.500,0.983,0.301
177.550,0.982,0.300
177.600,0.982,0.300
177.650,0.982,0.300
177.700,0.982,0.300
177.750,0.979,0.300
177.800,0.973,0.300
177.850,0.971,0.299
177.900,0.969,0.300
177.950,0.967,0.299
178.000,0.966,0.300
178.050,0.965,0.299
178.100,0.964,0.300
178.150,0.962,0.299
178.200,0.960,0.299
178.250,0.958,0.299
178.300,0.958,0.299
178.350,0.957,0.299
178.400,0.955,0.298
178.450,0.954,0.298
178.500,0.953,0.299
178.550,0.952,0.299
178.600,0.950,0.299
178.650,0.948,0.298
178.700,0.946,0.298
178.750,0.944,0.298
178.800,0.942,0.298
178.850,0.940,0.297
178.900,0.941,0.298
178.950,0.941,0.298
179.000,0.940,0.298
179.050,0.941,0.298
179.100,0.940,0.298
179.150,0.939,0.298
179.200,0.937,0.298
179.250,0.936,0.297
179.300,0.934,0.298
179.350,0.933,0.298
179.400,0.933,0.298
179.450,0.933,0.297
179.500,0.932,0.298
179.550,0.933,0.297
179.600,0.932,0.298
179.650,0.932,0.298
179.700,0.930,0.297
179.750,0.928,0.297
179.800,0.926,0.297
179.850,0.924,0.297
179.900,0.923,0.297
179.950,0.921,0.296
180.000,0.919,0.297
180.050,0.917,0.297
180.100,0.915,0.297
180.150,0.913,0.296
180.200,0.911,0.296
180.250,0.908,0.296
180.300,0.905,0.296
180.350,0.904,0.296
180.400,0.903,0.296
180.450,0.902,0.296
180.500,0.901,0.296
180.550,0.898,0.295
180.600,0.895,0.295
180.650,0.894,0.295
180.700,0.893,0.295
180.750,0.893,0.295
180.800,0.892,0.295
180.850,0.892,0.295
180.900,0.891,0.295
180.950,0.891,0.295
181.000,0.889,0.295
181.050,0.886,0.294
181.100,0.883,0.294
181.150,0.879,0.294
181.200,0.878,0.294
181.250,0.877,0.294
181.300,0.877,0.294
181.350,0.877,0.294
181.400,0.877,0.294
181.450,0.877,0.294
181.500,0.876,0.294
181.550,0.874,0.294
181.600,0.870,0.294
181.650,0.867,0.293
181.700,0.864,0.293
181.750,0.862,0.293
181.800,0.860,0.293
181.850,0.857,0.293
181.900,0.852,0.292
181.950,0.849,0.292
182.000,0.846,0.292
182.050,0.844,0.292
182.100,0.843,0.292
182.150,0.842,0.292
182.200,0.841,0.292
182.250,0.841,0.292
182.300,0.841,0.292
182.350,0.841,0.292
182.400,0.841,0.292
182.450,0.839,0.292
182.500,0.836,0.291
182.550,0.833,0.291
182.600,0.831,0.291
182.650,0.828,0.291
182.700,0.826,0.291
182.750,0.823,0.291
182.800,0.820,0.290
182.850,0.819,0.290
182.900,0.819,0.290
182.950,0.819,0.290
183.000,0.819,0.290
183.050,0.818,0.290
183.100,0.816,0.290
183.150,0.813,0.290
183.200,0.810,0.289
183.250,0.807,0.289
183.300,0.802,0.289
183.350,0.798,0.289
183.400,0.796,0.288
183.450,0.795,0.288
183.500,0.796,0.288
183.550,0.795,0.288
183.600,0.795,0.289
183.650,0.794,0.289
183.700,0.791,0.288
183.750,0.787,0.288
183.800,0.782,0.287
183.850,0.779,0.287
183.900,0.777,0.287
183.950,0.775,0.287
184.000,0.775,0.287
184.050,0.774,0.287
184.100,0.774,0.287
184.150,0.774,0.287
184.200,0.774,0.287
184.250,0.774,0.287
184.300,0.772,0.287
184.350,0.767,0.287
184.400,0.764,0.286
184.450,0.762,0.286
184.500,0.760,0.286
184.550,0.757,0.286
184.600,0.756,0.285
184.650,0.754,0.286
184.700,0.754,0.285
184.750,0.754,0.285
184.800,0.754,0.285
184.850,0.754,0.285
184.900,0.754,0.285
184.950,0.753,0.286
185.000,0.751,0.285
185.050,0.749,0.285
185.100,0.747,0.285
185.150,0.744,0.285
185.200,0.742,0.284
185.250,0.740,0.284
185.300,0.738,0.284
185.350,0.737,0.284
185.400,0.735,0.284
185.450,0.732,0.284
185.500,0.730,0.283
185.550,0.729,0.283
185.600,0.727,0.283
185.650,0.726,0.283
185.700,0.726,0.283
185.750,0.726,0.283
185.800,0.726,0.283
185.850,0.725,0.283
185.900,0.724,0.283
185.950,0.723,0.283
186.000,0.722,0.283
186.050,0.721,0.283
186.100,0.719,0.282
186.150,0.718,0.283
186.200,0.717,0.282
186.250,0.714,0.282
186.300,0.714,0.282
186.350,0.714,0.282
186.400,0.714,0.282
186.450,0.713,0.282
186.500,0.712,0.282
186.550,0.711,0.282
186.600,0.709,0.281
186.650,0.707,0.282
186.700,0.703,0.281
186.750,0.700,0.281
186.800,0.696,0.280
186.850,0.693,0.281
186.900,0.691,0.280
186.950,0.688,0.280
187.000,0.686,0.280
187.050,0.684,0.279
187.100,0.681,0.279
187.150,0.680,0.279
187.200,0.679,0.279
187.250,0.679,0.279
187.300,0.679,0.279
187.350,0.679,0.279
187.400,0.679,0.279
187.450,0.678,0.279
187.500,0.674,0.278
187.550,0.671,0.279
187.600,0.668,0.278
187.650,0.667,0.278
187.700,0.666,0.278
187.750,0.665,0.278
187.800,0.665,0.277
187.850,0.665,0.278
187.900,0.664,0.277
187.950,0.661,0.277
188.000,0.659,0.277
188.050,0.658,0.277
188.100,0.657,0.277
188.150,0.655,0.277
188.200,0.651,0.276
188.250,0.648,0.276
188.300,0.646,0.276
188.350,0.644,0.276
188.400,0.642,0.275
188.450,0.640,0.275
188.500,0.639,0.275
188.550,0.638,0.275
188.600,0.637,0.275
188.650,0.634,0.275
188.700,0.631,0.274
188.750,0.630,0.274
188.800,0.628,0.274
188.850,0.627,0.274
188.900,0.627,0.274
188.950,0.627,0.274
189.000,0.627,0.274
189.050,0.627,0.274
189.100,0.627,0.274
189.150,0.627,0.274
189.200,0.624,0.273
189.250,0.621,0.274
189.300,0.619,0.273
189.350,0.617,0.273
189.400,0.616,0.272
189.450,0.616,0.273
189.500,0.616,0.272
189.550,0.616,0.273
189.600,0.616,0.272
189.650,0.616,0.273
189.700,0.615,0.272
189.750,0.612,0.273
189.800,0.610,0.272
189.850,0.607,0.272
189.900,0.605,0.271
189.950,0.601,0.271
190.000,0.595,0.270
190.050,0.590,0.270
190.100,0.586,0.269
190.150,0.583,0.269
190.200,0.580,0.268
190.250,0.577,0.269
190.300,0.575,0.268
190.350,0.574,0.268
190.400,0.573,0.267
190.450,0.573,0.268
190.500,0.573,0.267
190.550,0.572,0.268
190.600,0.570,0.267
190.650,0.567,0.267
190.700,0.565,0.267
190.750,0.564,0.267
190.800,0.563,0.266
190.850,0.562,0.267
190.900,0.561,0.266
190.950,0.559,0.266
191.000,0.558,0.265
191.050,0.557,0.266
191.100,0.555,0.265
191.150,0.554,0.266
191.200,0.551,0.265
191.250,0.548,0.265
191.300,0.544,0.263
191.350,0.544,0.264
191.400,0.543,0.264
191.450,0.543,0.264
191.500,0.543,0.263
191.550,0.543,0.264
191.600,0.543,0.263
191.650,0.543,0.264
191.700,0.542,0.263
191.750,0.539,0.264
191.800,0.535,0.263
191.850,0.532,0.263
191.900,0.531,0.262
191.950,0.529,0.262
192.000,0.528,0.262
192.050,0.527,0.262
192.100,0.526,0.261
192.150,0.525,0.262
192.200,0.523,0.261
192.250,0.523,0.261
192.300,0.523,0.261
192.350,0.521,0.261
192.400,0.519,0.260
192.450,0.517,0.261
192.500,0.514,0.259
192.550,0.512,0.260
192.600,0.509,0.259
192.650,0.507,0.259
192.700,0.504,0.258
192.750,0.503,0.259
192.800,0.503,0.258
192.850,0.503,0.258
192.900,0.503,0.258
192.950,0.503,0.259
193.000,0.503,0.258
193.050,0.502,0.259
193.100,0.501,0.258
193.150,0.500,0.258
193.200,0.500,0.257
193.250,0.498,0.258
193.300,0.496,0.257
193.350,0.495,0.257
193.400,0.495,0.257
193.450,0.495,0.257
193.500,0.495,0.256
193.550,0.494,0.257
193.600,0.492,0.256
193.650,0.489,0.256
193.700,0.487,0.255
193.750,0.486,0.256
193.800,0.485,0.255
193.850,0.484,0.256
193.900,0.482,0.254
193.950,0.480,0.255
194.000,0.476,0.254
194.050,0.472,0.254
194.100,0.468,0.252
194.150,0.466,0.253
194.200,0.464,0.251
194.250,0.464,0.252
194.300,0.464,0.251
194.350,0.464,0.252
194.400,0.463,0.251
194.450,0.463,0.252
194.500,0.460,0.251
194.550,0.457,0.251
194.600,0.454,0.250
194.650,0.451,0.250
194.700,0.450,0.249
194.750,0.448,0.249
194.800,0.446,0.248
194.850,0.444,0.248
194.900,0.441,0.247
194.950,0.439,0.248
195.000,0.437,0.246
195.050,0.436,0.247
195.100,0.435,0.246
195.150,0.434,0.246
195.200,0.433,0.246
195.250,0.432,0.246
195.300,0.430,0.245
195.350,0.429,0.245
195.400,0.426,0.244
195.450,0.423,0.244
195.500,0.421,0.243
195.550,0.419,0.243
195.600,0.417,0.242
195.650,0.417,0.243
195.700,0.416,0.242
195.750,0.416,0.243
195.800,0.416,0.242
195.850,0.416,0.243
195.900,0.416,0.242
195.950,0.415,0.243
196.000,0.412,0.241
196.050,0.409,0.241
196.100,0.406,0.240
196.150,0.404,0.240
196.200,0.403,0.239
196.250,0.402,0.240
196.300,0.401,0.239
196.350,0.400,0.239
196.400,0.398,0.238
196.450,0.396,0.238
196.500,0.394,0.237
196.550,0.391,0.238
196.600,0.389,0.236
196.650,0.388,0.236
196.700,0.387,0.235
196.750,0.387,0.236
196.800,0.387,0.235
196.850,0.387,0.236
196.900,0.385,0.235
196.950,0.383,0.235
197.000,0.380,0.234
197.050,0.377,0.234
197.100,0.376,0.233
197.150,0.375,0.233
