Record Length,2.500000e+03,,  -0.000002380000, -10.20000,
Sample Interval,2.000000e-09,,  -0.000002378000, -10.20000,
Trigger Point,1.190000000000e+03,,  -0.000002376000, -10.20000,
,,,  -0.000002374000, -10.40000,
,,,  -0.000002372000, -10.20000,
,,,  -0.000002370000, -10.20000,
Source,CH2,,  -0.000002368000, -10.20000,
Vertical Units,V,,  -0.000002366000, -10.20000,
Vertical Scale,5.000000e+00,,  -0.000002364000, -10.20000,
Vertical Offset,-5.000000e+00,,  -0.000002362000, -10.40000,
Horizontal Units,s,,  -0.000002360000, -10.20000,
Horizontal Scale,5.000000e-07,,  -0.000002358000, -10.20000,
Pt Fmt,Y,,  -0.000002356000, -10.00000,
Yzero,0.000000e+00,,  -0.000002354000, -10.00000,
Probe Atten,1.000000e+00,,  -0.000002352000, -10.00000,
Model Number,TDS1001B,,  -0.000002350000, -10.00000,
Serial Number,C040194,,  -0.000002348000, -10.20000,
Firmware Version,FV:v22.01,,  -0.000002346000, -10.20000,
,,,-00.000002344000, -10.00000,
,,,-00.000002342000, -10.20000,
,,,-00.000002340000, -10.40000,
,,,-00.000002338000, -10.00000,
,,,-00.000002336000, -10.20000,
,,,-00.000002334000, -10.20000,
,,,-00.000002332000, -10.00000,
,,,-00.000002330000, -10.20000,
,,,-00.000002328000, -10.40000,
,,,-00.000002326000, -10.20000,
,,,-00.000002324000, -10.00000,
,,,-00.000002322000, -10.00000,
,,,-00.000002320000, -10.00000,
,,,-00.000002318000, -10.20000,
,,,-00.000002316000, -10.20000,
,,,-00.000002314000, -10.20000,
,,,-00.000002312000, -10.00000,
,,,-00.000002310000, -10.20000,
,,,-00.000002308000, -10.20000,
,,,-00.000002306000, -10.20000,
,,,-00.000002304000, -10.20000,
,,,-00.000002302000, -10.20000,
,,,-00.000002300000, -10.40000,
,,,-00.000002298000, -10.20000,
,,,-00.000002296000, -10.20000,
,,,-00.000002294000, -10.00000,
,,,-00.000002292000, -10.00000,
,,,-00.000002290000,  -9.80000,
,,,-00.000002288000,  -9.80000,
,,,-00.000002286000, -10.00000,
,,,-00.000002284000, -10.20000,
,,,-00.000002282000, -10.00000,
,,,-00.000002280000, -10.20000,
,,,-00.000002278000, -10.20000,
,,,-00.000002276000, -10.20000,
,,,-00.000002274000, -10.20000,
,,,-00.000002272000, -10.20000,
,,,-00.000002270000, -10.00000,
,,,-00.000002268000, -10.40000,
,,,-00.000002266000, -10.40000,
,,,-00.000002264000, -10.20000,
,,,-00.000002262000, -10.20000,
,,,-00.000002260000, -10.20000,
,,,-00.000002258000, -10.20000,
